CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
6902543,2015,2015-05-08,3711,2015-01-13,1351,5313,,2,5,7,3711,0,0,0,,0,724,"PALM AV","HOLLISTER ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,G,-,A,A,0,Y,,,,Y,,D,22,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08407006,32.58378003
6902654,2015,2016-06-06,3711,2015-04-26,1624,6648,,7,5,7,3711,0,0,0,,0,933,"DEL MAR HEIGHTS RD","CREST WY",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,21200,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25510002999999,32.949380089999998
6904921,2015,2015-05-20,9645,2015-03-19,2027,020066,,4,2,7,3711,0,1,1,,2,003,"RT 5","28TH ST",800.00,S,N,A,-,Y,SD,11,5,-,R,13.230,H,-,S,Y,1,1,0,4,A,-,11,21954,A,N,G,B,D,A,H,-,D,D,1,Y,,,,Y,,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",32.69455,-117.13267,"SAN DIEGO","SAN DIEGO",-117.13129068000001,32.694338930000001
6905946,2015,2015-05-22,3711,2015-04-17,1121,5838,,5,5,7,3711,0,0,0,,0,511,"HARBOR BL","HARBOR BL 2800",0.00,,-,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6907212,2015,2017-01-06,3711,2015-04-27,1820,7220,"SAN D",1,5,7,3711,0,0,0,,0,511,"MAIN ST","RT 15",12.00,W,N,A,-,Y,SD,11,15,-,R,0.026,R,1,S,N,4,0,1,2,A,-,09,21453,B,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ",WF,,,"SAN DIEGO","SAN DIEGO",-117.12169588,32.693001649999999
6909242,2015,2015-05-15,3711,2015-04-30,1935,6555,,4,5,7,3711,0,0,0,,0,813,UNIVERSITY,"32ND ST",0.00,,Y,-,-,N,,,,,,,,,,,4,0,1,2,A,-,09,21801,A,N,D,G,A,-,-,-,-,A,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12521005000001,32.748500010000001
6910527,2015,2015-05-12,3711,2015-04-18,1656,6794,SD,6,5,7,3711,0,0,0,,0,242,"HILLERY DR","HILLERY DR 9260",10.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21651,B,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6921407,2015,2015-06-25,3711,2015-05-06,1745,7125,SD,3,5,7,3711,0,0,0,,0,826,"EL CAJON BL","52ND ST",10.00,E,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,Y,-,,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08355793,32.757243969999998
6921414,2015,2015-06-03,3711,2015-05-05,1000,6939,,2,5,7,3711,0,0,0,,0,611,"SPORTS ARENA BL","SPORTS ARENA BL 3200",0.00,,-,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,M,G,B,F,A,H,-,A,D,0,Y,,,,Y,Y,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20674305999999,32.752407730000002
6921417,2015,2016-06-15,3711,2015-05-08,1500,7135,,5,5,7,3711,0,0,0,,0,115,"CLAIRMONT MESA BL","CLAIRMONT MESA BL 4140",0.00,,-,B,C,N,,,,,,,,,,N,4,0,2,4,B,-,22,,,M,C,B,E,B,H,-,A,D,0,Y,,,,Y,,-,99,0,0,2,0,2,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20172286,32.830431820000001
6921420,2015,2015-06-01,3711,2015-05-07,2220,7088,SD,4,5,7,3711,0,0,0,,0,521,"7TH AV","J ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21950,B,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15828012999999,32.70940006
6925454,2015,2015-06-11,3711,2015-05-06,1536,6366,,3,5,7,3711,0,0,0,,0,611,"KURTZ ST","ROSECRANS ST",152.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,I,"- ",,,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.2034812,32.752065399999999
6925930,2015,2015-06-04,3711,2015-05-12,1857,7109,52,2,5,7,3711,0,0,0,,0,723,"IRIS AV","MONTEREY PINE DR",119.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,G,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.07179515,32.569143250000003
6928789,2015,2015-06-17,3711,2015-05-14,1418,1037,,4,5,7,3711,0,0,0,,0,001,"2ND ST","ORANGE AV",0.00,,Y,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,D,B,D,B,H,-,A,B,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17325009,32.697360119999999
6934317,2015,2015-06-24,3711,2015-05-17,1057,7125,SD,7,5,7,3711,0,0,0,,0,822,"EL CAJON BL","54TH ST",10.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.07938197999999,32.75783552
6934353,2015,2015-06-11,3711,2015-05-07,1421,6702,,4,5,7,3711,0,0,0,,0,712,"WEST SAN YSIDRO BL","ALVERSON RD",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.05160011,32.555370060000001
6935203,2015,2015-07-22,3711,2015-06-27,0255,6614,,6,5,7,3711,0,0,0,,0,122,"GARNET AV","DAWES ST",30.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24991548,32.79774956
6940054,2015,2015-08-19,3711,2015-05-05,2143,4310,,2,5,7,3711,0,0,0,,0,122,"BALBOA AV","NOYES ST",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,D,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.2313401,32.800680110000002
6947935,2015,2015-06-29,3711,2015-05-24,1610,6361,,7,5,7,3711,0,0,0,,0,813,"REDWOOD ST","28TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,D,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13361002000001,32.737430029999999
6953142,2015,2015-06-16,3711,2015-05-22,2036,6104,,5,5,7,3711,0,0,0,,0,611,"MIDWAY DR","ROSECRANS ST",300.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,A,B,D,B,H,-,E,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20700601,32.75011508
6960162,2015,2015-07-08,3711,2015-06-06,1936,7037,SANDI,6,5,7,3711,0,0,0,,0,614,"EBERS ST",NIAGARA,0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,12,22450,A,N,D,G,A,A,H,-,A,A,0,,Y,Y,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24660005,32.742820010000003
6965354,2015,2015-07-09,3711,2015-06-17,1225,6657,SANDI,3,5,7,3711,0,0,0,,0,524,"3RD AV","B ST",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,17,21663,,N,G,B,F,A,H,-,A,A,0,Y,,,,Y,,-,,0,1,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16200005,32.717800089999997
6965730,2015,2015-07-11,3711,2015-06-12,0831,6082,,5,5,7,3711,0,0,0,,0,124,"LA JOLLA BL","COLIMA ST",45.00,S,N,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,-,B,C,B,H,-,A,A,0,Y,,,,Y,,-,,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.26651787999999,32.810991389999998
6965832,2015,2015-07-11,3711,2015-06-11,1442,6994,,4,5,7,3711,0,0,0,,0,451,"REDWOOD ST","54TH ST",90.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,22517,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.07952847999999,32.737675709999998
6965848,2015,2015-07-15,3711,2015-06-12,2315,7010,,5,5,7,3711,0,0,0,,0,524,"6TH AV","A ST",0.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21955,,M,G,B,D,A,H,-,C,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15928012000001,32.718840049999997
6965893,2015,2015-07-20,3711,2015-06-06,2156,6817,SANDI,6,5,7,3711,0,0,0,,0,122,"DAWES ST","GARNET AV",12.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,N,G,B,B,A,H,-,C,D,0,Y,,,,Y,Y,-,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.24999968,32.7976983
6965918,2015,2015-07-15,3711,2015-06-14,1553,5491,SANDI,7,5,7,3711,0,0,0,,0,531,"PARK BL","MORLEY FIELD DR",21.00,N,N,B,-,N,,,,,,,,,,Y,3,0,1,3,A,-,04,21703,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14742642,32.740275830000002
6967421,2015,2015-07-03,3711,2015-06-05,0830,5061,,5,5,7,3711,0,0,0,,0,313,"BALBOA AV","MERCURY ST",16.00,W,N,B,-,N,,,,,,,,,,N,2,0,1,2,A,-,11,21456,B,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14897190000001,32.82181911
6974421,2015,2015-07-08,3711,2015-06-23,2107,7236,,2,5,7,3711,0,0,0,,0,512,"NATIONAL AV","31ST ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,M,G,B,B,A,H,-,C,D,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12729001,32.695970029999998
6976010,2015,2015-08-06,3711,2015-06-26,2321,7293,,5,5,7,3711,0,0,0,,0,122,"GRAND AV",JEWELL,75.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,B,G,A,A,H,-,C,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.2381838,32.798399209999999
6980272,2015,2015-07-11,3711,2015-06-28,1130,4691,,7,5,7,3711,0,0,0,,0,531,"BALBOA DR","QUINCE DR",1056.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21950,B,N,G,B,D,A,H,-,-,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15833041,32.739493250000002
6982549,2015,2015-07-18,3711,2015-07-04,1036,5061,,6,5,7,3711,0,0,0,,0,932,"VEREDA MAR DE PONDEROSA","VEREDA MDP",70.00,E,N,B,-,N,,,,,,,,,,N,3,0,2,2,A,-,08,22107,,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,1,0,0,0,2,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6982550,2015,2015-08-10,3711,2015-07-06,0932,6702,,1,5,7,3711,0,0,0,,0,713,"ROLL DR","VIA DE LA AMISTAD",30.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,08,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-116.93742886,32.553002149999998
6989464,2015,2016-11-22,3711,2015-06-30,1210,4421,,2,5,7,3711,0,0,0,,0,933,"DEL MAR HEIGHTS RD","RT 5",0.00,,Y,B,-,Y,SD,11,5,-,R,33.891,R,4,S,N,3,0,1,2,A,-,17,21208,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ",SO,,,"SAN DIEGO","SAN DIEGO",-117.24320449,32.946445420000003
6989687,2015,2015-07-27,3711,2015-07-05,2345,7204,SD,7,5,7,3711,0,0,0,,0,121,"MISSION BL","MISSION BL 3200",15.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,3,A,-,11,21950,B,N,G,B,D,A,H,-,D,D,0,Y,,,,Y,Y,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",,
6992835,2015,2015-08-29,3711,2015-07-21,0914,7265,,2,5,7,3711,0,0,0,,0,624,"CAMPUS AV","MEADE AV",6.00,S,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,-,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14878982,32.757183570000002
6994451,2015,2015-08-29,3711,2015-07-17,1140,6704,,5,5,7,3711,0,0,0,,0,627,"UNIVERSITY AV","8TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,"- ",,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15742009,32.748390090000001
6995802,2015,2015-08-10,3711,2015-07-08,1233,6418,,3,5,7,3711,0,0,0,,0,123,"BAYSIDE WALK","MANHATTAN CT",40.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.25169765,32.77770091
6995983,2015,2015-08-04,3711,2015-07-17,1420,7303,2,5,5,7,3711,0,0,0,,0,001,"EL CAJON BL","ILLINOIS ST",18.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.12775834999999,32.755409530000001
7000699,2015,2015-07-30,3711,2015-07-03,1612,7178,CEN,5,5,7,3711,0,0,0,,0,523,"MARKET ST","5TH AV",150.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16063567,32.711483909999998
7000707,2015,2015-07-31,3711,2015-07-10,1520,5918,,5,5,7,3711,0,0,0,,0,432,"OLVERA RD","SOUTH EUCLID AV",9.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21456,B,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08507673,32.697054850000001
7004168,2015,2015-08-07,3711,2015-07-27,1543,7317,SANDI,1,5,7,3711,0,0,0,,0,515,"K ST","DODSON ST",2.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,F,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.13112353,32.708460209999998
7004176,2015,2016-07-19,3711,2015-07-27,1900,7203,SANDI,1,5,7,3711,0,0,0,,0,452,"ALDERLEY ST","61ST ST",300.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21950,B,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.06586933,32.700529719999999
7004187,2015,2015-08-07,3711,2015-07-27,2005,6891,,1,5,7,3711,0,0,0,,0,111,"CLAIREMONT MESA BL","DIANE AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21801,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.18705011999999,32.834530030000003
7005012,2015,2015-07-24,3711,2015-07-02,1410,5600,,4,5,7,3711,0,0,0,,0,314,"HEALTH CENTER DR","FROST ST",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,08,1,0,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.15532007,32.800290019999998
7006285,2015,2015-11-13,3711,2015-09-28,0534,5838,,1,5,7,3711,0,0,0,,0,242,"FLANDERS DR","CAMINO RUIZ",22.00,E,N,E,-,N,,,,,,,,,,N,1,1,0,2,A,-,12,21453,A,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,0,0,0,1,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.14583545000001,32.906784180000002
7006303,2015,2017-03-30,3711,2015-10-09,2019,5600,,5,5,7,3711,0,0,0,,0,822,"54TH ST","LEA ST",161.00,S,N,A,-,N,,,,,,,,,,N,1,1,0,3,A,-,11,21956,,F,G,B,E,A,H,-,D,D,0,Y,,,,Y,Y,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.07952027,32.745399079999999
7006501,2015,2017-03-20,9645,2015-07-18,0234,20857,,6,3,7,3711,0,1,1,,2,005,"RT 5","CLAIREMONT DR",3500.00,S,N,A,-,Y,SD,11,5,-,R,21.600,H,-,N,Y,1,1,0,2,A,-,11,21954,A,N,G,B,D,A,H,-,D,D,1,Y,,,,Y,,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",32.781300000000002,-117.2079,"SAN DIEGO","SAN DIEGO",-117.20805054,32.781129409999998
7010523,2015,2015-08-04,3711,2015-07-21,1330,3667,,2,5,7,3711,0,0,0,,0,626,"WEST WASHINGTON ST","INDIA ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.18129012999999,32.743280059999996
7026719,2015,2015-09-08,3711,2015-08-01,2033,6996,,6,5,7,3711,0,0,0,,0,441,"OCEAN VIEW BL","36TH ST",25.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,A,B,D,A,H,-,D,D,0,Y,,,,Y,Y,-,,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11670900999999,32.701250610000002
7031722,2015,2015-09-17,3711,2015-08-16,2108,6366,,7,5,7,3711,0,0,0,,0,833,"UNIVERSITY AV","44TH ST",12.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,D,0,Y,,,,Y,,D,22,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.0998489,32.749609999999997
7031767,2015,2015-08-31,3711,2015-08-13,2123,3815,,4,5,7,3711,0,0,0,,0,324,"LAKE MURRAY BL","NAVAJO RD",2.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21456,B,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.01045480000001,32.802933269999997
7031811,2015,2015-08-31,3711,2015-08-11,1834,6393,,2,5,7,3711,0,0,0,,0,123,"FIESTA ISLAND RD","FIESTA ISLAND RD 1515",0.00,,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,M,A,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,0,1,0,0,0,1,0,0,"- ","- ",32.780459999999998,-117.22185,"SAN DIEGO","SAN DIEGO",-117.22192705000001,32.780243480000003
7032591,2015,2015-09-17,3711,2015-08-11,1611,6293,,2,5,7,3711,0,0,0,,0,116,"BALBOA AV","MODOC ST",2640.00,W,N,A,-,N,,,,,,,,,,N,3,0,2,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,2,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.20888979,32.808292389999998
7042944,2015,2015-09-02,3711,2015-08-03,1220,4957,,1,5,7,3711,0,0,0,,0,234,"POMERADO RD","RIOS RD",8.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.05944555000001,33.015547570000003
7043684,2015,2015-09-10,3711,2015-08-21,0935,6704,,5,5,7,3711,0,0,0,,0,627,"ROBINSON AV","4TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,M,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16159002000001,32.746930079999998
7044308,2015,2015-09-10,3711,2015-08-01,1725,HB5213,,6,5,7,3711,0,0,0,,0,504,"NORTH HARBOR DR","ASH ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,I,10,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.17312011,32.719840120000001
7050059,2015,2015-12-30,3711,2015-08-17,2015,6775,"SAN D",1,5,7,3711,0,0,0,,0,233,"PASEO MONTALBAN","CARMEL MOUNTAIN RD",20.00,W,N,B,-,N,,,,,,,,,,,4,0,1,2,A,-,21,22106,,N,B,B,E,A,H,-,C,A,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.11805912,32.962287259999997
7050061,2015,2015-12-30,3711,2015-08-25,1908,6112,,2,5,7,3711,0,0,0,,0,111,"BEAGLE ST","KESTON CT",170.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,,0,0,1,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16973360999999,32.807131990000002
7056584,2015,2015-11-24,3711,2015-11-04,1718,7052,,3,5,7,3711,0,0,0,,0,529,"ELM ST","2ND AV",0.00,,Y,B,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,D,D,0,Y,,,,Y,Y,-,,0,1,0,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.16296008,32.724070040000001
7061590,2015,2015-11-06,3711,2015-09-30,1209,7299,SEI,3,5,7,3711,0,0,0,,0,431,"EUCLID AV","LAKIBA PALMER",12.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,M,H,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08503515,32.713735990000004
7061897,2015,2015-10-27,3711,2015-10-05,2212,6843,SD,1,5,7,3711,0,0,0,,0,232,"RANCHO CARMEL DR","WINDCREST LN",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,M,G,B,B,A,A,-,C,A,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"SAN DIEGO","SAN DIEGO",-117.08339005000001,32.976440080000003
